"ComputerName","DateTime","CounterCategory","CounterName","Instance","Value"
"e2016site2","2018-05-6 03:43:21","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:43:21","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:21","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:21","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:21","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:21","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:21","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:21","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:21","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:21","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:21","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:21","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:21","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:21","memory","available mbytes",,"1364"
"e2016site2","2018-05-6 03:43:21","memory","available mbytes",,"1114"
"e2016site1","2018-05-6 03:43:21","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:21","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:21","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:21","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:21","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:21","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:21","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:21","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:21","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:21","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:21","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:21","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:21","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","45523.62"
"e2016site1","2018-05-6 03:43:21","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:21","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:21","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","42392.95"
"e2016site2","2018-05-6 03:43:21","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:21","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:22","processor(_total)","% processor time","_total","0.38"
"e2016site2","2018-05-6 03:43:22","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:43:22","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:22","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:22","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:22","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:22","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:22","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:22","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:22","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:22","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:22","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:22","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:22","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:22","memory","available mbytes",,"1363"
"e2016site2","2018-05-6 03:43:22","memory","available mbytes",,"1114"
"e2016site1","2018-05-6 03:43:22","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:22","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:22","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:22","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:22","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:22","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:22","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:22","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:22","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:22","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:22","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:22","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:22","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","112957.07"
"e2016site1","2018-05-6 03:43:22","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:22","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:22","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","45526.05"
"e2016site2","2018-05-6 03:43:22","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:22","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:23","processor(_total)","% processor time","_total","1.16"
"e2016site2","2018-05-6 03:43:23","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:43:23","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:23","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:23","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:23","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:23","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:23","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:23","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:23","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:23","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:23","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:23","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:23","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:23","memory","available mbytes",,"1363"
"e2016site2","2018-05-6 03:43:23","memory","available mbytes",,"1114"
"e2016site1","2018-05-6 03:43:23","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:23","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:23","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:23","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:23","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:23","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:23","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:23","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:24","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:24","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:24","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:24","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:24","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","65062.11"
"e2016site1","2018-05-6 03:43:24","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:24","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:24","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","42437.98"
"e2016site2","2018-05-6 03:43:24","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:24","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:25","processor(_total)","% processor time","_total","0"
"e2016site2","2018-05-6 03:43:25","processor(_total)","% processor time","_total","13.08"
"e2016site1","2018-05-6 03:43:25","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:25","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:25","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:25","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:25","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:25","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:25","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:25","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:25","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:25","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:25","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:25","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:25","memory","available mbytes",,"1364"
"e2016site2","2018-05-6 03:43:25","memory","available mbytes",,"1060"
"e2016site1","2018-05-6 03:43:25","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:25","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:25","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:25","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:25","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:25","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:25","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:25","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:25","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:25","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:25","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:25","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:25","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","50256.25"
"e2016site1","2018-05-6 03:43:25","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:25","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:25","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","76858.45"
"e2016site2","2018-05-6 03:43:25","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:25","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:26","processor(_total)","% processor time","_total","0.77"
"e2016site2","2018-05-6 03:43:26","processor(_total)","% processor time","_total","14.23"
"e2016site1","2018-05-6 03:43:26","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:26","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:26","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:26","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:26","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:26","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:26","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:26","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:26","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:26","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:26","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:26","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:26","memory","available mbytes",,"1364"
"e2016site2","2018-05-6 03:43:26","memory","available mbytes",,"1010"
"e2016site1","2018-05-6 03:43:26","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:26","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:26","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:26","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:26","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:26","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:26","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:26","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:26","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:26","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:26","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0.01"
"e2016site2","2018-05-6 03:43:26","physicaldisk(_total)","avg. disk sec/transfer","_total","0.01"
"e2016site1","2018-05-6 03:43:26","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","45494.33"
"e2016site1","2018-05-6 03:43:26","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:26","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:26","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","54101.88"
"e2016site2","2018-05-6 03:43:26","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:26","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:27","processor(_total)","% processor time","_total","0.38"
"e2016site2","2018-05-6 03:43:27","processor(_total)","% processor time","_total","12.5"
"e2016site1","2018-05-6 03:43:27","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:27","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:27","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
